ac_id,us_id,epic_id,squad,owner_role,estimate_points,phase_primary,phase_secondary,priority,moscow,release,requirement_type,nfr_metric,nfr_target,depends_on_epics,depends_on_us,depends_on_acs,test_layer_required,min_automated_tests,framework_tags,control_clause_ids,requirement_statement,objective,preconditions,verification_procedure,expected_result,edge_cases,suggested_tc_primary,suggested_tc_negative,automation_hints,architecture_refs
AC-DG-11-008-03,US-DG-11-008,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,integration,1,,,Export of raw traces requires `admin` + break-glass logging (EPIC-DG-03).,Verify AC-DG-11-008-03: Export of raw traces requires `admin` + break-glass logging (EPIC-DG-03).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-008-03,TC-DG-11-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-008-03"") or Xray/TestRail key == AC-DG-11-008-03",Architecture_Design.md (see product spec)
AC-DG-11-009-01,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,"When `LANGCHAIN_TRACING_V2=false`, no LangSmith network calls occur (verified by integration test with network deny).","Verify AC-DG-11-009-01: When `LANGCHAIN_TRACING_V2=false`, no LangSmith network calls occur (verified by integration test with network deny).",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-01,TC-DG-11-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-01"") or Xray/TestRail key == AC-DG-11-009-01",Architecture_Design.md (see product spec)
AC-DG-11-009-02,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,LangFuse host configurable; missing keys disable handler without error on startup.,Verify AC-DG-11-009-02: LangFuse host configurable; missing keys disable handler without error on startup.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces. | 4. Execute negative path and assert stable error_code with no side effects.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-02,TC-DG-11-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-02"") or Xray/TestRail key == AC-DG-11-009-02",Architecture_Design.md (see product spec)
AC-DG-11-009-03,US-DG-11-009,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Dual-sink order documented if both enabled (Architecture §8.2).,Verify AC-DG-11-009-03: Dual-sink order documented if both enabled (Architecture §8.2).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-009-03,TC-DG-11-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-009-03"") or Xray/TestRail key == AC-DG-11-009-03",Architecture §8.2
AC-DG-11-010-01,US-DG-11-010,EPIC-DG-11,observability,sre,4,L13,C5,P0,Must,Hardening,NFR,retry_rate,TBD,,,,integration,1,,,Retry rate computed per scan and aggregated per tenant hourly.,Verify AC-DG-11-010-01: Retry rate computed per scan and aggregated per tenant hourly.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-010-01,TC-DG-11-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-01"") or Xray/TestRail key == AC-DG-11-010-01",Architecture_Design.md (see product spec)
AC-DG-11-010-02,US-DG-11-010,EPIC-DG-11,observability,sre,3,L13,C5,P1,Should,MVP,Functional,,,,,,integration,1,,,Alert includes top contributing `agent_id` and `error_code` histogram.,Verify AC-DG-11-010-02: Alert includes top contributing `agent_id` and `error_code` histogram.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-11-010-02,TC-DG-11-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-02"") or Xray/TestRail key == AC-DG-11-010-02",Architecture_Design.md (see product spec)
AC-DG-11-010-03,US-DG-11-010,EPIC-DG-11,observability,sre,2,L13,C5,P2,Could,Post-MVP,Functional,,,,,,integration,1,,,Silencing / maintenance window supported via standard alertmanager pattern (optional).,Verify AC-DG-11-010-03: Silencing / maintenance window supported via standard alertmanager pattern (optional).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-11.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-11-010-03,TC-DG-11-010-03.2,"pytest marker @pytest.mark.req(""AC-DG-11-010-03"") or Xray/TestRail key == AC-DG-11-010-03",Architecture_Design.md (see product spec)
AC-DG-12-001-01,US-DG-12-001,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-03,,,bdd+integration,1,,,OIDC login establishes session; JWT forwarded to API on each request (maps EPIC-DG-03).,Verify AC-DG-12-001-01: OIDC login establishes session; JWT forwarded to API on each request (maps EPIC-DG-03).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-001-01,TC-DG-12-001-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-001-01"") or Xray/TestRail key == AC-DG-12-001-01",Architecture_Design.md (see product spec)
AC-DG-12-001-02,US-DG-12-001,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,Tenant switcher (if permitted) only lists authorised tenants; default from token `tenant_id`.,Verify AC-DG-12-001-02: Tenant switcher (if permitted) only lists authorised tenants; default from token `tenant_id`.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-001-02,TC-DG-12-001-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-001-02"") or Xray/TestRail key == AC-DG-12-001-02",Architecture_Design.md (see product spec)
AC-DG-12-002-01,US-DG-12-002,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,"Table columns include `scan_id`, `repo`, `status`, `current_stage`, `percent_complete`, `updated_at`.","Verify AC-DG-12-002-01: Table columns include `scan_id`, `repo`, `status`, `current_stage`, `percent_complete`, `updated_at`.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-002-01,TC-DG-12-002-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-002-01"") or Xray/TestRail key == AC-DG-12-002-01",Architecture_Design.md (see product spec)
AC-DG-12-002-02,US-DG-12-002,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Row actions deep-link to scan detail (`/scans/:id`).,Verify AC-DG-12-002-02: Row actions deep-link to scan detail (`/scans/:id`).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-002-02,TC-DG-12-002-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-002-02"") or Xray/TestRail key == AC-DG-12-002-02",Architecture_Design.md (see product spec)
AC-DG-12-002-03,US-DG-12-002,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Polling interval backs off when tab inactive (performance NFR).,Verify AC-DG-12-002-03: Polling interval backs off when tab inactive (performance NFR).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-002-03,TC-DG-12-002-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-002-03"") or Xray/TestRail key == AC-DG-12-002-03",Architecture_Design.md (see product spec)
AC-DG-12-003-01,US-DG-12-003,EPIC-DG-12,frontend,frontend_engineer,5,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,Timeline binds to `GET /v1/scans/{id}` fields; handles `AWAITING_REVIEW` with resume CTA for authorised roles.,Verify AC-DG-12-003-01: Timeline binds to `GET /v1/scans/{id}` fields; handles `AWAITING_REVIEW` with resume CTA for authorised roles.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-003-01,TC-DG-12-003-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-003-01"") or Xray/TestRail key == AC-DG-12-003-01",Architecture_Design.md (see product spec)
AC-DG-12-003-02,US-DG-12-003,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-01,,,bdd+integration,1,,,Cancel button calls `POST …/cancel` and disables when terminal (EPIC-DG-01/02).,Verify AC-DG-12-003-02: Cancel button calls `POST …/cancel` and disables when terminal (EPIC-DG-01/02).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-003-02,TC-DG-12-003-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-003-02"") or Xray/TestRail key == AC-DG-12-003-02",Architecture_Design.md (see product spec)
AC-DG-12-004-01,US-DG-12-004,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Uses paginated findings API with cursor preservation in URL query.,Verify AC-DG-12-004-01: Uses paginated findings API with cursor preservation in URL query.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-004-01,TC-DG-12-004-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-004-01"") or Xray/TestRail key == AC-DG-12-004-01",Architecture_Design.md (see product spec)
AC-DG-12-004-02,US-DG-12-004,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,,,,bdd+integration,1,,,Evidence opens read-only code viewer; never exposes raw presigned URL in logs.,Verify AC-DG-12-004-02: Evidence opens read-only code viewer; never exposes raw presigned URL in logs.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-004-02,TC-DG-12-004-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-004-02"") or Xray/TestRail key == AC-DG-12-004-02",Architecture_Design.md (see product spec)
AC-DG-12-004-03,US-DG-12-004,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Bulk select exports minimal JSON/CSV schema versioned `v1`.,Verify AC-DG-12-004-03: Bulk select exports minimal JSON/CSV schema versioned `v1`.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-004-03,TC-DG-12-004-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-004-03"") or Xray/TestRail key == AC-DG-12-004-03",Architecture_Design.md (see product spec)
AC-DG-12-005-01,US-DG-12-005,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Download uses artefact endpoint; handles `302` redirect transparently to browser.,Verify AC-DG-12-005-01: Download uses artefact endpoint; handles `302` redirect transparently to browser.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-005-01,TC-DG-12-005-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-005-01"") or Xray/TestRail key == AC-DG-12-005-01",Architecture_Design.md (see product spec)
AC-DG-12-005-02,US-DG-12-005,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-02,,,bdd+integration,1,,,UI displays checksum from API metadata (EPIC-DG-02/10).,Verify AC-DG-12-005-02: UI displays checksum from API metadata (EPIC-DG-02/10).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-005-02,TC-DG-12-005-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-005-02"") or Xray/TestRail key == AC-DG-12-005-02",Architecture_Design.md (see product spec)
AC-DG-12-006-01,US-DG-12-006,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-05,,,bdd+integration,1,,,Upload flow maps to `POST /v1/policies:upload` (EPIC-DG-05).,Verify AC-DG-12-006-01: Upload flow maps to `POST /v1/policies:upload` (EPIC-DG-05).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-006-01,TC-DG-12-006-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-006-01"") or Xray/TestRail key == AC-DG-12-006-01",Architecture_Design.md (see product spec)
AC-DG-12-006-02,US-DG-12-006,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Error states show sanitised server messages; no stack traces to end users.,Verify AC-DG-12-006-02: Error states show sanitised server messages; no stack traces to end users.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-006-02,TC-DG-12-006-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-006-02"") or Xray/TestRail key == AC-DG-12-006-02",Architecture_Design.md (see product spec)
AC-DG-12-007-01,US-DG-12-007,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P0,Must,MVP,Functional,,,EPIC-DG-03,,,bdd+integration,1,,,`auditor` role sees read-only merged JSON; cannot edit (EPIC-DG-03).,Verify AC-DG-12-007-01: `auditor` role sees read-only merged JSON; cannot edit (EPIC-DG-03).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-007-01,TC-DG-12-007-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-007-01"") or Xray/TestRail key == AC-DG-12-007-01",Architecture_Design.md (see product spec)
AC-DG-12-008-01,US-DG-12-008,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Form maps 1:1 to `CreateScanRequest.notifications` and `budget` (Architecture §28.4).,Verify AC-DG-12-008-01: Form maps 1:1 to `CreateScanRequest.notifications` and `budget` (Architecture §28.4).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-008-01,TC-DG-12-008-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-008-01"") or Xray/TestRail key == AC-DG-12-008-01",Architecture §28.4
AC-DG-12-008-02,US-DG-12-008,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Webhook URL validated as HTTPS only in production (configurable exception for dev).,Verify AC-DG-12-008-02: Webhook URL validated as HTTPS only in production (configurable exception for dev).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-008-02,TC-DG-12-008-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-008-02"") or Xray/TestRail key == AC-DG-12-008-02",Architecture_Design.md (see product spec)
AC-DG-12-008-03,US-DG-12-008,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,EPIC-DG-02,,,bdd+integration,1,,,Test webhook button sends signed sample event (EPIC-DG-02).,Verify AC-DG-12-008-03: Test webhook button sends signed sample event (EPIC-DG-02).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-008-03,TC-DG-12-008-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-008-03"") or Xray/TestRail key == AC-DG-12-008-03",Architecture_Design.md (see product spec)
AC-DG-12-009-01,US-DG-12-009,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,"Page lists composite title, severity, participating layers, evidence links.","Verify AC-DG-12-009-01: Page lists composite title, severity, participating layers, evidence links.",Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-009-01,TC-DG-12-009-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-009-01"") or Xray/TestRail key == AC-DG-12-009-01",Architecture_Design.md (see product spec)
AC-DG-12-009-02,US-DG-12-009,EPIC-DG-12,frontend,frontend_engineer,2,L3,L4-C5,P2,Could,Post-MVP,Functional,,,EPIC-DG-10,,,bdd+integration,1,,,Visual diagram export PNG optional from same data (reuse EPIC-DG-10 chart components if shared).,Verify AC-DG-12-009-02: Visual diagram export PNG optional from same data (reuse EPIC-DG-10 chart components if shared).,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-12-009-02,TC-DG-12-009-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-009-02"") or Xray/TestRail key == AC-DG-12-009-02",Architecture_Design.md (see product spec)
AC-DG-12-009-03,US-DG-12-009,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Empty state explains when layer flags prevented correlation.,Verify AC-DG-12-009-03: Empty state explains when layer flags prevented correlation.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-009-03,TC-DG-12-009-03.2,"pytest marker @pytest.mark.req(""AC-DG-12-009-03"") or Xray/TestRail key == AC-DG-12-009-03",Architecture_Design.md (see product spec)
AC-DG-12-010-01,US-DG-12-010,EPIC-DG-12,frontend,frontend_engineer,3,L3,L4-C5,P1,Should,MVP,Functional,,,,,,bdd+integration,1,,,Keyboard navigable scan list and findings table; focus traps in modals.,Verify AC-DG-12-010-01: Keyboard navigable scan list and findings table; focus traps in modals.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states.,TC-DG-12-010-01,TC-DG-12-010-01.2,"pytest marker @pytest.mark.req(""AC-DG-12-010-01"") or Xray/TestRail key == AC-DG-12-010-01",Architecture_Design.md (see product spec)
AC-DG-12-010-02,US-DG-12-010,EPIC-DG-12,frontend,frontend_engineer,2,L3,L4-C5,P2,Could,Post-MVP,Functional,,,,,,bdd+integration,1,,,Colour contrast meets AA for default theme; high-contrast theme optional.,Verify AC-DG-12-010-02: Colour contrast meets AA for default theme; high-contrast theme optional.,Tenant and scan fixtures exist; services healthy per test environment bootstrap.,"1. Arrange test data and configuration to match preconditions. | 2. Execute the operation or graph/API path under test. | 3. Assert post-conditions against DB rows, API responses, object store metadata, queue state, or traces.",Assertions pass; no secret material in logs; stable machine-readable error_code on failures; tenant isolation preserved for EPIC-DG-12.,Concurrent requests do not duplicate side effects; timeout/partial failures reach documented degraded or terminal states. Feature-disabled path yields explicit skip/no-op behaviour.,TC-DG-12-010-02,TC-DG-12-010-02.2,"pytest marker @pytest.mark.req(""AC-DG-12-010-02"") or Xray/TestRail key == AC-DG-12-010-02",Architecture_Design.md (see product spec)
